Image1,Image2,Similarity
subject01_happy.gif,subject12_happy.gif,0.22969678012220915
subject01_happy.gif,subject12_leftlight.gif,0.25303468903015947
subject01_happy.gif,subject12_noglasses.gif,0.23878570366977045
subject01_happy.gif,subject12_normal.gif,0.23878570366977045
subject01_happy.gif,subject12_rightlight.gif,0.2524976457329488
subject01_happy.gif,subject12_sad.gif,0.2360258419113495
subject01_happy.gif,subject12_sleepy.gif,0.24015377652772768
subject01_happy.gif,subject12_surprised.gif,0.2334190747333811
subject01_happy.gif,subject12_wink.gif,0.24273623142849404
subject01_happy.gif,subject13_centerlight.gif,0.24700251979621207
subject01_happy.gif,subject13_glasses.gif,0.2411718043404232
subject01_happy.gif,subject13_happy.gif,0.22616061194237191
subject01_happy.gif,subject13_leftlight.gif,0.2611998979897022
subject01_happy.gif,subject13_noglasses.gif,0.25189647935825255
subject01_happy.gif,subject13_normal.gif,0.24819551101230142
subject01_happy.gif,subject13_rightlight.gif,0.24423932759095365
subject01_happy.gif,subject13_sad.gif,0.24803816537246004
subject01_happy.gif,subject13_sleepy.gif,0.24050943882267878
subject01_happy.gif,subject13_surprised.gif,0.24755364610974157
subject01_happy.gif,subject13_wink.gif,0.253040173529844
subject01_happy.gif,subject14_centerlight.gif,0.2639780614906263
subject01_happy.gif,subject14_glasses.gif,0.2308510289385206
subject01_happy.gif,subject14_happy.gif,0.23946656787400727
subject01_happy.gif,subject14_leftlight.gif,0.2540815850043778
subject01_happy.gif,subject14_noglasses.gif,0.24047786864471596
subject01_happy.gif,subject14_normal.gif,0.24047786864471596
subject01_happy.gif,subject14_rightlight.gif,0.23003385633255005
subject01_happy.gif,subject14_sad.gif,0.24183964955642837
subject01_happy.gif,subject14_sleepy.gif,0.24531591146668036
subject01_happy.gif,subject14_surprised.gif,0.2487477658636152
subject01_happy.gif,subject14_wink.gif,0.24636544198033047
subject01_happy.gif,subject15_centerlight.gif,0.24997353292080432
subject01_happy.gif,subject15_glasses.gif,0.2468761926724513
subject01_happy.gif,subject15_happy.gif,0.24597903763703272
subject01_happy.gif,subject15_leftlight.gif,0.2405434449832235
subject01_happy.gif,subject15_noglasses.gif,0.2392533145050522
subject01_happy.gif,subject15_normal.gif,0.24452632751963072
subject01_happy.gif,subject15_rightlight.gif,0.24519693126548292
subject01_happy.gif,subject15_sad.gif,0.25687307858446384
subject01_happy.gif,subject15_sleepy.gif,0.24700993770392285
subject01_happy.gif,subject15_surprised.gif,0.23562626131949588
subject01_happy.gif,subject15_wink.gif,0.24913692775255666
subject01_leftlight.gif,subject01_noglasses.gif,0.24822464687707957
subject01_leftlight.gif,subject01_normal.gif,0.25597754739171363
subject01_leftlight.gif,subject01_rightlight.gif,0.26417580416604725
subject01_leftlight.gif,subject01_sad.gif,0.2366428081765483
subject01_leftlight.gif,subject01_sleepy.gif,0.24738705883613066
subject01_leftlight.gif,subject01_surprised.gif,0.2502920231526983
subject01_leftlight.gif,subject01_wink.gif,0.24642267236513613
subject01_leftlight.gif,subject02_centerlight.gif,0.25553657935557816
subject01_leftlight.gif,subject02_glasses.gif,0.2550127646939323
subject01_leftlight.gif,subject02_happy.gif,0.2591823203847185
subject01_leftlight.gif,subject02_leftlight.gif,0.27843200522827505
subject01_leftlight.gif,subject02_noglasses.gif,0.24742532084231064
subject01_leftlight.gif,subject02_normal.gif,0.24742532084231064
subject01_leftlight.gif,subject02_rightlight.gif,0.2442943081175957
subject01_leftlight.gif,subject02_sad.gif,0.2514199446850351
subject01_leftlight.gif,subject02_sleepy.gif,0.2582380026345938
subject01_leftlight.gif,subject02_surprised.gif,0.26144944017427363
subject01_leftlight.gif,subject02_wink.gif,0.23950170882716654
subject01_leftlight.gif,subject03_centerlight.gif,0.2543309828771391
subject01_leftlight.gif,subject03_glasses.gif,0.2418293595089332
subject01_leftlight.gif,subject03_happy.gif,0.2376366253921488
subject01_leftlight.gif,subject03_leftlight.gif,0.2821198468421193
subject01_leftlight.gif,subject03_noglasses.gif,0.26951840361825546
subject01_leftlight.gif,subject03_normal.gif,0.26951840361825546
subject01_leftlight.gif,subject03_rightlight.gif,0.27206558229830113
subject01_leftlight.gif,subject03_sad.gif,0.23932263164778358
subject01_leftlight.gif,subject03_sleepy.gif,0.24306299051608657
subject01_leftlight.gif,subject03_surprised.gif,0.24669698550148036
subject01_leftlight.gif,subject03_wink.gif,0.25394714705351557
subject01_leftlight.gif,subject04_centerlight.gif,0.25810872387064854
subject01_leftlight.gif,subject04_glasses.gif,0.25477218613378244
subject01_leftlight.gif,subject04_happy.gif,0.241991788745804
subject01_leftlight.gif,subject04_leftlight.gif,0.2579022617454591
subject01_leftlight.gif,subject04_noglasses.gif,0.2490859246796854
subject01_leftlight.gif,subject04_normal.gif,0.2475482055704013
subject01_leftlight.gif,subject04_rightlight.gif,0.25326471282467083
subject01_leftlight.gif,subject04_sad.gif,0.2475482055704013
subject01_leftlight.gif,subject04_sleepy.gif,0.24095522027782248
subject01_leftlight.gif,subject04_surprised.gif,0.2505490602286739
subject01_leftlight.gif,subject04_wink.gif,0.24977593271631396
subject01_leftlight.gif,subject05_centerlight.gif,0.2524933491123517
subject01_leftlight.gif,subject05_glasses.gif,0.25587788749063656
subject01_leftlight.gif,subject05_happy.gif,0.24866223198914045
subject01_leftlight.gif,subject05_leftlight.gif,0.26550128302987075
subject01_leftlight.gif,subject05_noglasses.gif,0.2453558603855616
subject01_leftlight.gif,subject05_normal.gif,0.25217503729891216
subject01_leftlight.gif,subject05_rightlight.gif,0.2413970842430238
subject01_leftlight.gif,subject05_sad.gif,0.25125962982334976
subject01_leftlight.gif,subject05_sleepy.gif,0.23936933023603593
subject01_leftlight.gif,subject05_surprised.gif,0.2542697776348559
subject01_leftlight.gif,subject05_wink.gif,0.24919588633442002
subject01_leftlight.gif,subject06_centerlight.gif,0.25101763931075455
subject01_leftlight.gif,subject06_glasses.gif,0.23849924318105192
subject01_leftlight.gif,subject06_happy.gif,0.25130903622043815
subject01_leftlight.gif,subject06_leftlight.gif,0.2622180288836567
subject01_leftlight.gif,subject06_noglasses.gif,0.23628376674031615
subject01_leftlight.gif,subject06_normal.gif,0.23628376674031615
subject01_leftlight.gif,subject06_rightlight.gif,0.2640296566342166
subject01_leftlight.gif,subject06_sad.gif,0.2553301042240885
subject01_leftlight.gif,subject06_sleepy.gif,0.24581107662725937
subject01_leftlight.gif,subject06_surprised.gif,0.2569903608352333
subject01_leftlight.gif,subject06_wink.gif,0.24123708157315812
subject01_leftlight.gif,subject07_centerlight.gif,0.25014322145795465
subject01_leftlight.gif,subject07_glasses.gif,0.24643680616974437
subject01_leftlight.gif,subject07_happy.gif,0.24296490447664382
subject01_leftlight.gif,subject07_leftlight.gif,0.27481757135624874
subject01_leftlight.gif,subject07_noglasses.gif,0.24126534114623863
subject01_leftlight.gif,subject07_normal.gif,0.24126534114623863
subject01_leftlight.gif,subject07_rightlight.gif,0.26793558470653933
subject01_leftlight.gif,subject07_sad.gif,0.2353053060816648
subject01_leftlight.gif,subject07_sleepy.gif,0.24871243782077757
subject01_leftlight.gif,subject07_surprised.gif,0.2464829019372366
subject01_leftlight.gif,subject07_wink.gif,0.2420672487305246
subject01_leftlight.gif,subject08_centerlight.gif,0.24128488265467082
subject01_leftlight.gif,subject08_glasses.gif,0.23113845377248202
subject01_leftlight.gif,subject08_happy.gif,0.23905971284484007
subject01_leftlight.gif,subject08_leftlight.gif,0.26603054738246534
subject01_leftlight.gif,subject08_noglasses.gif,0.23649896721916813
subject01_leftlight.gif,subject08_normal.gif,0.23113845377248202
subject01_leftlight.gif,subject08_rightlight.gif,0.24456774114813423
subject01_leftlight.gif,subject08_sad.gif,0.23688976790324653
subject01_leftlight.gif,subject08_sleepy.gif,0.22820834954400473
subject01_leftlight.gif,subject08_surprised.gif,0.22543572002738188
subject01_leftlight.gif,subject08_wink.gif,0.2337514548894722
subject01_leftlight.gif,subject09_centerlight.gif,0.26091631428060835
subject01_leftlight.gif,subject09_glasses.gif,0.2405840277849088
subject01_leftlight.gif,subject09_happy.gif,0.24519545595513112
subject01_leftlight.gif,subject09_leftlight.gif,0.2769022397493654
subject01_leftlight.gif,subject09_noglasses.gif,0.22839566411413892
subject01_leftlight.gif,subject09_normal.gif,0.22839566411413892
subject01_leftlight.gif,subject09_rightlight.gif,0.2524498809189341
subject01_leftlight.gif,subject09_sad.gif,0.24114797286755724
subject01_leftlight.gif,subject09_sleepy.gif,0.22857969556509053
subject01_leftlight.gif,subject09_surprised.gif,0.24481790737110373
subject01_leftlight.gif,subject09_wink.gif,0.24162433898652189
subject01_leftlight.gif,subject10_centerlight.gif,0.245058742396644
subject01_leftlight.gif,subject10_glasses.gif,0.24083293672550454
subject01_leftlight.gif,subject10_happy.gif,0.2301740066551945
subject01_leftlight.gif,subject10_leftlight.gif,0.24564387346261135
subject01_leftlight.gif,subject10_noglasses.gif,0.2500736020086264
subject01_leftlight.gif,subject10_normal.gif,0.25995777155412614
subject01_leftlight.gif,subject10_rightlight.gif,0.2546898317498586
subject01_leftlight.gif,subject10_sad.gif,0.2566710000476305
subject01_leftlight.gif,subject10_sleepy.gif,0.27385531661869156
subject01_leftlight.gif,subject10_surprised.gif,0.2390276698886321
subject01_leftlight.gif,subject10_wink.gif,0.251543340927194
subject01_leftlight.gif,subject11_centerlight.gif,0.2388569095765356
subject01_leftlight.gif,subject11_glasses.gif,0.23972090195106802
subject01_leftlight.gif,subject11_happy.gif,0.2490751999493141
subject01_leftlight.gif,subject11_leftlight.gif,0.2538600344675387
subject01_leftlight.gif,subject11_noglasses.gif,0.2408210562786941
subject01_leftlight.gif,subject11_normal.gif,0.2554157135990474
subject01_leftlight.gif,subject11_rightlight.gif,0.2596229596365683
subject01_leftlight.gif,subject11_sad.gif,0.23615414339596028
subject01_leftlight.gif,subject11_sleepy.gif,0.23358223777510745
subject01_leftlight.gif,subject11_surprised.gif,0.23833634366222095
subject01_leftlight.gif,subject11_wink.gif,0.22673021107246527
subject01_leftlight.gif,subject12_centerlight.gif,0.253721624815901
subject01_leftlight.gif,subject12_glasses.gif,0.2653684878927132
subject01_leftlight.gif,subject12_happy.gif,0.2432189611776957
subject01_leftlight.gif,subject12_leftlight.gif,0.2723551380146757
subject01_leftlight.gif,subject12_noglasses.gif,0.2536156336537752
subject01_leftlight.gif,subject12_normal.gif,0.2536156336537752
subject01_leftlight.gif,subject12_rightlight.gif,0.2677983380750822
subject01_leftlight.gif,subject12_sad.gif,0.2460920407288997
subject01_leftlight.gif,subject12_sleepy.gif,0.25285861331205944
subject01_leftlight.gif,subject12_surprised.gif,0.24990109395630664
subject01_leftlight.gif,subject12_wink.gif,0.2564951839466833
subject01_leftlight.gif,subject13_centerlight.gif,0.2576723634135923
subject01_leftlight.gif,subject13_glasses.gif,0.24786073634887004
subject01_leftlight.gif,subject13_happy.gif,0.23888372570299304
subject01_leftlight.gif,subject13_leftlight.gif,0.2685413937943846
subject01_leftlight.gif,subject13_noglasses.gif,0.25795376608539994
subject01_leftlight.gif,subject13_normal.gif,0.25595075046643784
subject01_leftlight.gif,subject13_rightlight.gif,0.2618092316281525
subject01_leftlight.gif,subject13_sad.gif,0.2475534125381507
subject01_leftlight.gif,subject13_sleepy.gif,0.2319649965769954
subject01_leftlight.gif,subject13_surprised.gif,0.23777380481208024
subject01_leftlight.gif,subject13_wink.gif,0.2575151397670648
subject01_leftlight.gif,subject14_centerlight.gif,0.257849796329384
subject01_leftlight.gif,subject14_glasses.gif,0.23033573562133067
subject01_leftlight.gif,subject14_happy.gif,0.2352757234290785
subject01_leftlight.gif,subject14_leftlight.gif,0.2524541833312084
subject01_leftlight.gif,subject14_noglasses.gif,0.23673633306554828
subject01_leftlight.gif,subject14_normal.gif,0.23673633306554828
subject01_leftlight.gif,subject14_rightlight.gif,0.24553411205061948
subject01_leftlight.gif,subject14_sad.gif,0.2302596116447034
subject01_leftlight.gif,subject14_sleepy.gif,0.23478436940277314
subject01_leftlight.gif,subject14_surprised.gif,0.24498724840540737
subject01_leftlight.gif,subject14_wink.gif,0.2523287240960212
subject01_leftlight.gif,subject15_centerlight.gif,0.24752000701258992
subject01_leftlight.gif,subject15_glasses.gif,0.2366276768006489
subject01_leftlight.gif,subject15_happy.gif,0.24158628011195432
subject01_leftlight.gif,subject15_leftlight.gif,0.2539721131809374
subject01_leftlight.gif,subject15_noglasses.gif,0.24071069993881106
subject01_leftlight.gif,subject15_normal.gif,0.23153580484621109
subject01_leftlight.gif,subject15_rightlight.gif,0.2595899595511056
subject01_leftlight.gif,subject15_sad.gif,0.24881742839320942
subject01_leftlight.gif,subject15_sleepy.gif,0.24309160911169975
subject01_leftlight.gif,subject15_surprised.gif,0.23424267395581952
subject01_leftlight.gif,subject15_wink.gif,0.23596069487521285
subject01_noglasses.gif,subject01_normal.gif,0.2563928422210581
subject01_noglasses.gif,subject01_rightlight.gif,0.23466105072194085
subject01_noglasses.gif,subject01_sad.gif,0.25013004513655457
subject01_noglasses.gif,subject01_sleepy.gif,0.24628051970499862
subject01_noglasses.gif,subject01_surprised.gif,0.25928224954613166
subject01_noglasses.gif,subject01_wink.gif,0.24869451762790987
subject01_noglasses.gif,subject02_centerlight.gif,0.25686575409573403
subject01_noglasses.gif,subject02_glasses.gif,0.24121728053903294
subject01_noglasses.gif,subject02_happy.gif,0.2448271481495051
subject01_noglasses.gif,subject02_leftlight.gif,0.24999936235663994
subject01_noglasses.gif,subject02_noglasses.gif,0.2397305439621698
subject01_noglasses.gif,subject02_normal.gif,0.2397305439621698
subject01_noglasses.gif,subject02_rightlight.gif,0.23112725291919536
subject01_noglasses.gif,subject02_sad.gif,0.24343323670212513
subject01_noglasses.gif,subject02_sleepy.gif,0.24320694639846965
subject01_noglasses.gif,subject02_surprised.gif,0.24602082680694753
subject01_noglasses.gif,subject02_wink.gif,0.23967344444788635
subject01_noglasses.gif,subject03_centerlight.gif,0.24623652246381011
subject01_noglasses.gif,subject03_glasses.gif,0.24756039195071203
subject01_noglasses.gif,subject03_happy.gif,0.23961560279842872
subject01_noglasses.gif,subject03_leftlight.gif,0.2538386307370043
subject01_noglasses.gif,subject03_noglasses.gif,0.2671678679627715
subject01_noglasses.gif,subject03_normal.gif,0.2671678679627715
subject01_noglasses.gif,subject03_rightlight.gif,0.250874066770216
subject01_noglasses.gif,subject03_sad.gif,0.2401574371894511
subject01_noglasses.gif,subject03_sleepy.gif,0.2464298541101422
subject01_noglasses.gif,subject03_surprised.gif,0.24548670279748344
subject01_noglasses.gif,subject03_wink.gif,0.2552816052797003
subject01_noglasses.gif,subject04_centerlight.gif,0.25673504703927624
subject01_noglasses.gif,subject04_glasses.gif,0.2369955623815048
subject01_noglasses.gif,subject04_happy.gif,0.2433121456554261
subject01_noglasses.gif,subject04_leftlight.gif,0.23929239554520895
subject01_noglasses.gif,subject04_noglasses.gif,0.2469837005959105
subject01_noglasses.gif,subject04_normal.gif,0.24105132127541085
subject01_noglasses.gif,subject04_rightlight.gif,0.22689701952480149
subject01_noglasses.gif,subject04_sad.gif,0.24105132127541085
subject01_noglasses.gif,subject04_sleepy.gif,0.243071700111425
subject01_noglasses.gif,subject04_surprised.gif,0.2377261530666396
subject01_noglasses.gif,subject04_wink.gif,0.2411028934238918
subject01_noglasses.gif,subject05_centerlight.gif,0.2583730206654801
subject01_noglasses.gif,subject05_glasses.gif,0.24929540950805365
subject01_noglasses.gif,subject05_happy.gif,0.25225713241065717
subject01_noglasses.gif,subject05_leftlight.gif,0.23650433378968097
subject01_noglasses.gif,subject05_noglasses.gif,0.23693947475014157
subject01_noglasses.gif,subject05_normal.gif,0.24193594740674734
subject01_noglasses.gif,subject05_rightlight.gif,0.2251581899910529
subject01_noglasses.gif,subject05_sad.gif,0.24475497487287248
subject01_noglasses.gif,subject05_sleepy.gif,0.23855462630141389
subject01_noglasses.gif,subject05_surprised.gif,0.24052835974595418
subject01_noglasses.gif,subject05_wink.gif,0.2435573658526237
subject01_noglasses.gif,subject06_centerlight.gif,0.25557030799956115
subject01_noglasses.gif,subject06_glasses.gif,0.2268188194741175
subject01_noglasses.gif,subject06_happy.gif,0.24468484822174444
subject01_noglasses.gif,subject06_leftlight.gif,0.2393866964633195
subject01_noglasses.gif,subject06_noglasses.gif,0.242721774403797
subject01_noglasses.gif,subject06_normal.gif,0.242721774403797
subject01_noglasses.gif,subject06_rightlight.gif,0.24322259441835126
subject01_noglasses.gif,subject06_sad.gif,0.24674003164427874
subject01_noglasses.gif,subject06_sleepy.gif,0.2352927261844866
subject01_noglasses.gif,subject06_surprised.gif,0.25295390586045313
subject01_noglasses.gif,subject06_wink.gif,0.24379777764815522
subject01_noglasses.gif,subject07_centerlight.gif,0.24320000122149532
subject01_noglasses.gif,subject07_glasses.gif,0.23472304297044871
subject01_noglasses.gif,subject07_happy.gif,0.23107829302940777
subject01_noglasses.gif,subject07_leftlight.gif,0.2433630906052973
subject01_noglasses.gif,subject07_noglasses.gif,0.23665919494775683
subject01_noglasses.gif,subject07_normal.gif,0.23665919494775683
subject01_noglasses.gif,subject07_rightlight.gif,0.24754261315260567
subject01_noglasses.gif,subject07_sad.gif,0.22882955214620257
subject01_noglasses.gif,subject07_sleepy.gif,0.24609723174658088
subject01_noglasses.gif,subject07_surprised.gif,0.2375536070642161
subject01_noglasses.gif,subject07_wink.gif,0.24255702585030833
subject01_noglasses.gif,subject08_centerlight.gif,0.23576300058458594
subject01_noglasses.gif,subject08_glasses.gif,0.23318488505904056
subject01_noglasses.gif,subject08_happy.gif,0.23469695789052752
subject01_noglasses.gif,subject08_leftlight.gif,0.23758108531702132
subject01_noglasses.gif,subject08_noglasses.gif,0.2336255665857982
subject01_noglasses.gif,subject08_normal.gif,0.23318488505904056
subject01_noglasses.gif,subject08_rightlight.gif,0.23252334827644452
subject01_noglasses.gif,subject08_sad.gif,0.23078607175749005
subject01_noglasses.gif,subject08_sleepy.gif,0.23233116006896803
subject01_noglasses.gif,subject08_surprised.gif,0.2312481081517646
subject01_noglasses.gif,subject08_wink.gif,0.23025994072285724
subject01_noglasses.gif,subject09_centerlight.gif,0.26209692792153155
subject01_noglasses.gif,subject09_glasses.gif,0.23235713718749904
subject01_noglasses.gif,subject09_happy.gif,0.24380982054450118
subject01_noglasses.gif,subject09_leftlight.gif,0.24606506478124332
subject01_noglasses.gif,subject09_noglasses.gif,0.2254897856857907
subject01_noglasses.gif,subject09_normal.gif,0.2254897856857907
subject01_noglasses.gif,subject09_rightlight.gif,0.23983785418417852
subject01_noglasses.gif,subject09_sad.gif,0.234413520764536
subject01_noglasses.gif,subject09_sleepy.gif,0.23043241143275905
subject01_noglasses.gif,subject09_surprised.gif,0.233128981592486
subject01_noglasses.gif,subject09_wink.gif,0.23710240217351036
subject01_noglasses.gif,subject10_centerlight.gif,0.23933180811491161
subject01_noglasses.gif,subject10_glasses.gif,0.23966203681560724
subject01_noglasses.gif,subject10_happy.gif,0.2281541926970276
subject01_noglasses.gif,subject10_leftlight.gif,0.22477629029834298
subject01_noglasses.gif,subject10_noglasses.gif,0.23195118803534315
subject01_noglasses.gif,subject10_normal.gif,0.24717537386611677
subject01_noglasses.gif,subject10_rightlight.gif,0.22993612357297524
subject01_noglasses.gif,subject10_sad.gif,0.24946723280779196
subject01_noglasses.gif,subject10_sleepy.gif,0.25914434807860587
subject01_noglasses.gif,subject10_surprised.gif,0.22887904419285765
subject01_noglasses.gif,subject10_wink.gif,0.24468526829701556
subject01_noglasses.gif,subject11_centerlight.gif,0.25110288028089106
subject01_noglasses.gif,subject11_glasses.gif,0.2345642787181981
subject01_noglasses.gif,subject11_happy.gif,0.24775242402854294
subject01_noglasses.gif,subject11_leftlight.gif,0.23519886496358794
subject01_noglasses.gif,subject11_noglasses.gif,0.2350049047388796
subject01_noglasses.gif,subject11_normal.gif,0.2517084985304328
subject01_noglasses.gif,subject11_rightlight.gif,0.2368642641349235
subject01_noglasses.gif,subject11_sad.gif,0.2437663379973304
subject01_noglasses.gif,subject11_sleepy.gif,0.24050665922916784
subject01_noglasses.gif,subject11_surprised.gif,0.2444017623439313
subject01_noglasses.gif,subject11_wink.gif,0.23971926861856302
subject01_noglasses.gif,subject12_centerlight.gif,0.2553332624559544
subject01_noglasses.gif,subject12_glasses.gif,0.2450937027108217
subject01_noglasses.gif,subject12_happy.gif,0.23296832813574958
subject01_noglasses.gif,subject12_leftlight.gif,0.24087772948794467
subject01_noglasses.gif,subject12_noglasses.gif,0.23738904348874507
subject01_noglasses.gif,subject12_normal.gif,0.23738904348874507
subject01_noglasses.gif,subject12_rightlight.gif,0.25252578798359543
subject01_noglasses.gif,subject12_sad.gif,0.23954381224932914
subject01_noglasses.gif,subject12_sleepy.gif,0.24294854234184488
subject01_noglasses.gif,subject12_surprised.gif,0.23665748189741473
subject01_noglasses.gif,subject12_wink.gif,0.238995825614344
subject01_noglasses.gif,subject13_centerlight.gif,0.25048300907046767
subject01_noglasses.gif,subject13_glasses.gif,0.23791194531977486
subject01_noglasses.gif,subject13_happy.gif,0.2340299942260196
subject01_noglasses.gif,subject13_leftlight.gif,0.25254504884529805
subject01_noglasses.gif,subject13_noglasses.gif,0.24625883735540846
subject01_noglasses.gif,subject13_normal.gif,0.2515449366713495
subject01_noglasses.gif,subject13_rightlight.gif,0.24626309589707732
subject01_noglasses.gif,subject13_sad.gif,0.238943708762599
subject01_noglasses.gif,subject13_sleepy.gif,0.24183877111074056
subject01_noglasses.gif,subject13_surprised.gif,0.23558306534225418
subject01_noglasses.gif,subject13_wink.gif,0.2515338201680622
subject01_noglasses.gif,subject14_centerlight.gif,0.2581461734219541
subject01_noglasses.gif,subject14_glasses.gif,0.230337882470389
subject01_noglasses.gif,subject14_happy.gif,0.24401453386101507
subject01_noglasses.gif,subject14_leftlight.gif,0.24423314122795556
subject01_noglasses.gif,subject14_noglasses.gif,0.23712223333715557
subject01_noglasses.gif,subject14_normal.gif,0.23712223333715557
subject01_noglasses.gif,subject14_rightlight.gif,0.22695002773012346
subject01_noglasses.gif,subject14_sad.gif,0.22764531253190276
subject01_noglasses.gif,subject14_sleepy.gif,0.24312724835323699
subject01_noglasses.gif,subject14_surprised.gif,0.2463678621401107
subject01_noglasses.gif,subject14_wink.gif,0.24652428724055045
subject01_noglasses.gif,subject15_centerlight.gif,0.24623468622112685
subject01_noglasses.gif,subject15_glasses.gif,0.23419875314839336
subject01_noglasses.gif,subject15_happy.gif,0.23304884560683026
subject01_noglasses.gif,subject15_leftlight.gif,0.2315700320527478
subject01_noglasses.gif,subject15_noglasses.gif,0.23831809974194887
subject01_noglasses.gif,subject15_normal.gif,0.23481400648596532
subject01_noglasses.gif,subject15_rightlight.gif,0.24857896766164939
subject01_noglasses.gif,subject15_sad.gif,0.24008313266078146
subject01_noglasses.gif,subject15_sleepy.gif,0.24497328384542708
subject01_noglasses.gif,subject15_surprised.gif,0.23806767406484583
subject01_noglasses.gif,subject15_wink.gif,0.23652004496796739
subject01_normal.gif,subject01_rightlight.gif,0.23983329235064102
subject01_normal.gif,subject01_sad.gif,0.25526433854899355
subject01_normal.gif,subject01_sleepy.gif,0.28088407969590257
subject01_normal.gif,subject01_surprised.gif,0.28936911267444626
subject01_normal.gif,subject01_wink.gif,0.2635758068428609
subject01_normal.gif,subject02_centerlight.gif,0.24847827333038391
subject01_normal.gif,subject02_glasses.gif,0.23933504643469564
subject01_normal.gif,subject02_happy.gif,0.2517909672832599
subject01_normal.gif,subject02_leftlight.gif,0.24774921495233385
subject01_normal.gif,subject02_noglasses.gif,0.23436461377292445
subject01_normal.gif,subject02_normal.gif,0.23436461377292445
subject01_normal.gif,subject02_rightlight.gif,0.23228778946061454
subject01_normal.gif,subject02_sad.gif,0.23967819452925446
subject01_normal.gif,subject02_sleepy.gif,0.2482590856480092
subject01_normal.gif,subject02_surprised.gif,0.2394987765315131
subject01_normal.gif,subject02_wink.gif,0.22737793029698392
subject01_normal.gif,subject03_centerlight.gif,0.24939161292301804
subject01_normal.gif,subject03_glasses.gif,0.23903043468569857
subject01_normal.gif,subject03_happy.gif,0.24274419743629128
subject01_normal.gif,subject03_leftlight.gif,0.24784324138369934
subject01_normal.gif,subject03_noglasses.gif,0.2630223011969552
subject01_normal.gif,subject03_normal.gif,0.2630223011969552
subject01_normal.gif,subject03_rightlight.gif,0.2472061212841431
subject01_normal.gif,subject03_sad.gif,0.23332022843591604
subject01_normal.gif,subject03_sleepy.gif,0.24633454950545158
subject01_normal.gif,subject03_surprised.gif,0.2375043997587986
subject01_normal.gif,subject03_wink.gif,0.2512185801342056
subject01_normal.gif,subject04_centerlight.gif,0.25345470402983905
subject01_normal.gif,subject04_glasses.gif,0.2450152377757962
subject01_normal.gif,subject04_happy.gif,0.24257586171673348
subject01_normal.gif,subject04_leftlight.gif,0.23401626056783015
subject01_normal.gif,subject04_noglasses.gif,0.23385168402660486
subject01_normal.gif,subject04_normal.gif,0.24510103734618163
subject01_normal.gif,subject04_rightlight.gif,0.2366610478532824
subject01_normal.gif,subject04_sad.gif,0.24510103734618163
subject01_normal.gif,subject04_sleepy.gif,0.2454990743537846
subject01_normal.gif,subject04_surprised.gif,0.24002685892864126
subject01_normal.gif,subject04_wink.gif,0.2485010587243964
subject01_normal.gif,subject05_centerlight.gif,0.2525919382351316
subject01_normal.gif,subject05_glasses.gif,0.24863865914771224
subject01_normal.gif,subject05_happy.gif,0.2528176355146762
subject01_normal.gif,subject05_leftlight.gif,0.24254326683035443
subject01_normal.gif,subject05_noglasses.gif,0.24443905428917279
subject01_normal.gif,subject05_normal.gif,0.24438744250362138
subject01_normal.gif,subject05_rightlight.gif,0.23102127600821518
subject01_normal.gif,subject05_sad.gif,0.2514395838319304
subject01_normal.gif,subject05_sleepy.gif,0.23826345858306522
subject01_normal.gif,subject05_surprised.gif,0.25418365736203863
subject01_normal.gif,subject05_wink.gif,0.2524662004442468
subject01_normal.gif,subject06_centerlight.gif,0.24425424377040855
subject01_normal.gif,subject06_glasses.gif,0.23063371310164751
subject01_normal.gif,subject06_happy.gif,0.23471668262134596
subject01_normal.gif,subject06_leftlight.gif,0.23978159275586555
subject01_normal.gif,subject06_noglasses.gif,0.23797533694726755
subject01_normal.gif,subject06_normal.gif,0.23797533694726755
subject01_normal.gif,subject06_rightlight.gif,0.24841269810643918
subject01_normal.gif,subject06_sad.gif,0.24146913280512006
subject01_normal.gif,subject06_sleepy.gif,0.23493769779454998
subject01_normal.gif,subject06_surprised.gif,0.24483323833229811
subject01_normal.gif,subject06_wink.gif,0.23575899831884567
subject01_normal.gif,subject07_centerlight.gif,0.24292202942104965
subject01_normal.gif,subject07_glasses.gif,0.24255578153134388
subject01_normal.gif,subject07_happy.gif,0.23355624599049224
subject01_normal.gif,subject07_leftlight.gif,0.24924478393114946
subject01_normal.gif,subject07_noglasses.gif,0.24695250336797323
subject01_normal.gif,subject07_normal.gif,0.24695250336797323
subject01_normal.gif,subject07_rightlight.gif,0.25112868486890727
subject01_normal.gif,subject07_sad.gif,0.24098710968454332
subject01_normal.gif,subject07_sleepy.gif,0.2497330479565987
subject01_normal.gif,subject07_surprised.gif,0.24257501084494024
subject01_normal.gif,subject07_wink.gif,0.24512420914786667
subject01_normal.gif,subject08_centerlight.gif,0.2439112207007434
subject01_normal.gif,subject08_glasses.gif,0.23575870943187568
subject01_normal.gif,subject08_happy.gif,0.2397980822315952
subject01_normal.gif,subject08_leftlight.gif,0.2404843791703777
subject01_normal.gif,subject08_noglasses.gif,0.23146539984304176
subject01_normal.gif,subject08_normal.gif,0.23575870943187568
subject01_normal.gif,subject08_rightlight.gif,0.22878219360686028
subject01_normal.gif,subject08_sad.gif,0.23273865310257644
subject01_normal.gif,subject08_sleepy.gif,0.23069309220065934
subject01_normal.gif,subject08_surprised.gif,0.22552486463783306
