197.93;188.04;192.39;198.98;180.99;185.41;200.39;196.07;206.84;198.04;197.75;182.52;186.99;202.47;191.39;189.09;202.54;193.0;193.19;182.23;191.05;202.57;187.82;195.24;185.38;198.47;189.6;182.46;195.2;192.43;193.11;172.39;184.75;186.39;183.19;184.9;206.75;204.82;190.18;183.85;189.48;179.61;197.82;195.32;201.15;177.42;184.7;195.75;192.97;191.64
146.42;127.39;135.92;139.74;145.22;129.61;161.95;141.68;136.1;141.13;134.93;147.39;147.57;155.62;115.52;134.46;134.69;147.97;150.69;125.28;133.57;150.66;141.76;152.45;143.51;134.55;136.09;110.59;132.85;138.92;122.61;126.93;141.27;143.57;128.93;118.5;125.92;143.4;124.25;131.51;129.9;119.33;133.66;127.46;143.85;129.12;126.78;127.27;147.16;133.28
198.93;190.89;195.63;199.54;186.86;185.71;199.91;197.97;209.47;197.91;199.86;183.97;191.45;202.78;194.98;191.31;202.63;197.42;196.74;181.54;186.6;205.53;190.43;197.26;187.45;197.57;192.17;183.47;195.74;195.55;197.41;177.47;187.47;189.96;187.39;181.73;208.65;208.61;192.63;187.78;193.16;181.59;197.75;196.42;203.28;180.58;186.4;195.82;189.5;192.66
198.93;190.89;195.63;199.54;186.86;185.71;199.91;197.97;209.47;197.91;199.86;183.97;191.45;202.78;194.98;191.31;202.63;197.42;196.74;181.54;186.6;205.53;190.43;197.26;187.45;197.57;192.17;183.47;195.74;195.55;197.41;177.47;187.47;189.96;187.39;181.73;208.65;208.61;192.63;187.78;193.16;181.59;197.75;196.42;203.28;180.58;186.4;195.82;189.5;192.66
109.62;109.91;108.87;112.13;90.23;101.83;111.52;97.11;107.11;102.21;117.32;93.28;97.52;123.43;117.61;109.74;111.91;100.77;108.93;107.17;106.61;118.18;94.13;112.74;95.68;113.08;105.43;115.89;105.86;113.24;100.35;96.03;92.98;106.22;114.88;110.55;132.25;109.83;118.5;99.17;111.3;103.74;111.75;104.98;107.58;103.26;111.15;122.37;108.51;101.15
197.31;190.79;193.32;194.76;186.1;184.78;201.63;198.16;205.67;195.19;199.55;182.36;191.95;202.78;193.09;187.86;194.81;198.49;195.94;177.2;185.86;199.26;189.64;195.75;189.02;197.53;192.92;178.36;192.81;192.41;194.7;177.21;188.57;190.47;181.41;179.83;204.85;207.44;185.88;188.59;192.7;177.19;197.12;197.87;202.18;178.3;188.28;196.09;190.92;187.01
197.79;188.48;193.13;199.12;183.9;185.73;200.82;196.45;207.23;196.66;197.86;180.41;188.12;202.79;190.42;189.87;200.29;196.4;195.81;182.56;190.95;202.06;188.97;195.93;186.22;199.0;188.74;179.78;193.31;192.41;194.49;173.87;183.49;188.71;185.34;185.29;207.04;209.32;192.45;184.4;191.2;181.69;196.29;196.16;201.29;178.61;184.73;197.6;196.47;188.61
200.18;198.55;196.31;204.62;189.27;189.42;194.94;194.88;209.4;204.3;193.51;181.4;188.47;206.73;195.13;193.01;200.68;186.06;195.59;177.59;186.98;200.93;186.89;204.54;184.23;195.31;189.33;184.2;201.39;196.92;195.18;186.73;180.51;188.19;190.83;176.46;208.84;203.64;190.91;188.31;191.72;179.65;200.9;199.79;207.14;182.64;184.93;197.14;188.23;190.97
193.57;185.25;191.13;199.35;180.77;184.25;201.73;194.2;205.88;198.4;195.66;176.9;183.39;201.65;189.79;189.84;199.43;191.03;194.03;182.15;192.35;203.91;187.91;194.88;181.75;198.59;187.62;176.46;187.9;191.98;191.04;172.43;179.9;184.15;181.7;182.89;204.59;207.09;188.72;184.2;189.51;173.6;192.23;194.83;201.6;172.45;184.4;198.01;189.7;187.95
194.36;182.51;187.97;202.04;181.1;181.33;203.1;180.36;185.82;184.56;198.96;176.0;173.85;197.66;176.67;188.35;188.96;189.6;193.07;187.8;188.15;188.09;179.94;189.38;178.31;194.18;169.47;175.83;183.62;194.71;180.93;177.91;168.03;188.29;189.57;181.67;194.97;207.97;181.04;189.46;181.54;174.94;186.48;179.25;192.26;180.06;175.31;185.39;198.01;166.05
182.91;178.55;177.1;193.77;176.03;180.48;201.9;179.96;175.23;180.47;188.73;175.15;172.69;192.73;167.26;179.53;178.41;184.01;194.92;178.62;181.58;180.09;175.03;181.99;164.83;190.29;157.35;161.93;183.36;182.86;178.68;170.56;165.04;181.85;182.27;170.62;184.29;208.22;171.28;176.11;175.22;161.99;180.66;173.24;192.36;176.16;170.7;174.89;188.15;169.23
188.61;179.04;184.24;195.03;175.77;178.27;201.51;173.09;175.93;178.84;186.54;173.26;170.29;193.78;170.59;180.53;184.59;186.37;193.32;181.68;184.74;184.68;176.39;185.42;168.25;188.88;166.65;168.45;183.78;185.91;180.5;168.36;164.33;184.39;180.61;170.16;191.21;208.4;175.96;180.01;174.46;163.06;179.31;180.53;192.87;178.96;173.19;179.32;194.59;170.34
165.19;142.52;146.82;155.83;159.27;149.58;171.41;159.13;153.92;153.73;148.7;157.08;156.31;166.26;125.92;155.81;149.46;158.93;162.79;144.64;155.72;158.82;161.23;155.28;157.25;156.04;137.38;138.26;148.09;154.73;149.67;141.9;151.73;155.49;144.74;137.64;150.12;174.57;137.55;155.44;148.73;138.98;142.3;151.41;155.65;148.63;139.34;145.65;166.15;139.64
190.07;178.7;182.68;194.5;177.58;177.04;201.44;174.33;180.94;177.95;193.49;172.42;170.37;196.7;169.71;177.44;187.41;183.89;190.54;181.38;179.31;189.75;175.32;185.04;172.5;190.19;164.95;169.77;183.1;187.8;179.25;171.43;165.47;186.0;183.34;173.08;190.07;202.62;174.51;184.04;176.37;168.13;180.28;176.91;190.84;177.93;172.14;184.95;191.11;165.32
184.52;177.47;175.62;194.24;174.82;182.38;198.77;173.6;173.62;178.25;182.61;172.51;170.95;193.16;171.48;177.89;180.1;186.23;194.79;183.32;182.16;184.17;176.21;183.36;169.26;189.81;162.26;167.08;184.94;180.58;183.01;166.97;164.07;188.39;182.29;170.09;187.98;210.18;176.59;178.16;174.36;163.27;180.11;178.6;192.23;182.31;170.8;175.14;195.18;170.47
109.57;114.28;109.22;111.86;92.26;103.46;110.08;95.73;109.55;102.07;120.64;92.85;92.68;118.08;115.73;108.23;111.9;106.36;104.83;115.22;109.93;112.08;94.02;112.04;96.32;112.49;94.95;118.75;108.46;114.02;102.52;99.22;96.08;99.14;115.33;110.77;130.75;116.47;113.89;105.35;104.67;104.31;110.57;108.24;106.98;106.37;103.55;116.02;104.89;93.66
184.52;177.47;175.62;194.24;174.82;182.38;198.77;173.6;173.62;178.25;182.61;172.51;170.95;193.16;171.48;177.89;180.1;186.23;194.79;183.32;182.16;184.17;176.21;183.36;169.26;189.81;162.26;167.08;184.94;180.58;183.01;166.97;164.07;188.39;182.29;170.09;187.98;210.18;176.59;178.16;174.36;163.27;180.11;178.6;192.23;182.31;170.8;175.14;195.18;170.47
188.15;181.39;181.5;196.91;176.46;183.91;201.92;177.37;175.44;181.84;192.29;178.72;173.08;195.4;170.14;180.25;180.95;187.13;197.68;182.53;183.01;182.33;177.39;181.85;173.58;193.2;166.0;170.87;187.47;190.17;180.99;173.67;167.25;189.04;185.67;174.83;187.47;211.58;176.83;182.3;178.01;169.97;182.46;175.17;191.63;182.65;174.55;180.19;191.87;167.19
188.72;175.16;178.79;194.63;174.59;175.6;201.66;170.29;177.04;175.89;190.04;173.11;168.06;193.43;168.57;174.49;181.08;183.53;194.19;176.69;180.47;183.57;175.72;178.64;169.9;189.21;162.43;169.4;180.29;185.92;175.14;167.81;167.23;183.72;181.54;170.88;187.42;204.83;174.35;177.94;174.31;164.05;179.02;174.11;191.05;175.46;174.03;178.76;189.17;165.5
188.5;176.4;180.51;194.91;175.12;174.03;202.44;170.51;176.02;174.41;192.58;173.17;165.17;194.91;170.65;174.79;184.71;181.37;192.31;177.49;179.22;185.73;173.82;182.01;169.2;192.49;161.13;165.27;182.07;184.67;177.65;165.71;166.59;183.04;178.41;168.05;184.04;201.24;172.73;180.02;176.43;164.06;176.58;176.22;187.1;173.85;174.15;180.29;187.13;164.98
199.79;182.7;192.91;208.95;196.12;195.14;214.29;193.18;195.12;197.13;203.66;190.1;195.12;212.24;187.28;193.27;201.41;191.87;198.98;199.38;192.61;205.48;193.39;204.46;188.41;199.27;185.91;187.2;198.26;194.99;192.23;186.95;192.53;201.23;203.14;187.07;206.63;211.63;186.64;197.55;195.44;187.53;192.66;202.45;203.95;194.41;191.83;195.1;209.89;189.55
200.69;181.0;196.35;212.8;196.78;194.53;213.3;199.02;200.78;198.34;207.43;191.82;203.49;210.51;189.89;198.48;202.23;194.33;202.41;202.44;194.73;208.1;194.31;211.01;190.47;202.27;189.92;190.35;199.86;198.9;194.83;197.28;197.76;205.11;203.61;188.87;206.8;213.71;187.51;198.38;191.37;186.64;194.24;200.26;209.29;198.14;189.84;198.38;209.34;195.83
203.33;184.07;198.15;207.69;196.75;194.43;211.86;198.92;197.98;198.7;208.32;189.84;201.53;209.58;190.19;197.37;200.49;192.16;201.04;203.34;192.53;207.35;193.93;211.14;190.45;198.88;193.14;191.11;200.43;198.69;193.38;196.63;195.01;204.71;205.17;188.73;205.89;213.52;184.9;198.91;189.87;185.61;194.4;201.66;207.38;198.36;189.29;197.12;209.73;195.18
175.64;156.07;154.8;172.6;176.98;157.41;183.23;175.02;162.02;168.18;160.03;171.68;179.04;175.65;146.45;164.42;159.51;168.9;169.42;161.59;163.83;171.65;170.92;175.27;169.1;159.87;166.34;145.57;156.61;160.58;155.48;161.42;171.39;166.24;158.93;152.0;150.34;170.93;146.1;163.77;156.18;148.89;156.7;163.37;166.16;161.96;151.13;157.32;169.57;168.18
203.14;185.73;198.45;211.06;198.48;196.34;212.42;200.33;199.56;199.7;207.85;193.46;207.41;210.59;191.2;197.62;202.64;193.72;203.63;203.91;198.12;208.48;195.83;210.67;190.64;203.0;191.31;191.48;199.8;199.48;194.58;197.57;197.32;205.54;205.42;189.53;206.07;215.67;189.54;198.83;192.8;188.27;194.6;199.95;208.47;198.29;190.19;198.39;210.78;196.62
205.23;185.23;197.45;211.11;196.02;197.61;212.7;200.99;201.57;199.8;208.24;191.95;204.63;210.56;191.35;198.54;202.75;195.22;202.43;204.34;194.07;208.68;193.25;210.44;191.19;202.3;190.64;192.1;200.44;199.08;195.3;199.72;194.77;206.27;206.24;189.13;207.38;214.83;189.67;199.62;192.42;187.16;195.7;201.58;208.66;199.03;190.08;200.5;210.63;197.28
104.82;102.41;112.58;106.25;93.22;108.87;107.88;97.49;108.75;102.57;118.53;98.99;99.52;117.45;115.36;109.35;108.93;98.99;105.16;115.55;109.33;114.81;94.22;111.34;95.21;108.41;98.48;114.22;112.77;106.05;102.98;105.75;100.82;107.05;117.18;111.64;129.5;113.45;106.35;100.87;101.15;106.74;113.6;110.52;109.63;103.27;109.84;120.43;107.44;106.18
205.42;183.29;194.6;210.95;195.36;194.91;211.61;200.32;200.39;200.57;208.7;193.07;200.84;208.46;191.2;198.39;202.13;195.2;202.05;204.17;193.3;209.76;192.18;211.29;189.97;198.92;194.97;191.07;199.34;200.16;195.39;198.47;194.52;205.81;206.45;189.45;205.39;213.65;188.87;199.14;192.12;187.34;195.61;200.92;207.54;197.79;192.32;200.39;210.0;197.82
205.62;183.75;195.09;210.86;195.22;194.7;211.99;201.08;200.75;200.06;208.75;193.19;201.78;209.42;191.59;198.57;203.76;195.43;201.69;203.99;194.26;210.4;191.79;211.52;190.01;199.54;194.43;192.11;199.11;201.85;194.13;197.64;195.57;206.2;206.83;191.03;206.17;212.37;188.29;199.06;192.25;187.34;195.57;200.57;207.15;197.4;191.67;200.56;210.97;196.85
202.05;183.27;194.72;209.3;194.31;194.78;209.5;195.01;193.08;200.5;206.08;189.25;201.16;210.33;188.26;195.12;197.25;192.39;200.67;204.01;195.08;204.87;193.28;206.1;186.14;200.6;188.37;189.59;197.62;196.34;191.37;195.13;193.8;202.86;204.88;185.88;204.96;211.0;185.9;199.5;191.41;184.33;194.4;199.71;208.91;198.48;188.02;195.68;206.88;195.24
203.47;183.55;197.34;209.64;194.51;195.86;211.63;199.14;198.88;199.15;206.76;190.4;202.49;209.51;189.51;196.98;199.97;193.18;201.05;203.86;192.74;208.88;191.26;210.06;190.3;200.74;190.4;189.94;198.51;198.75;193.37;198.02;194.06;205.4;205.45;188.73;206.79;213.06;185.97;199.12;192.12;186.82;195.1;199.91;207.49;198.46;190.46;200.18;210.71;196.17
200.22;207.33;187.24;193.15;180.24;182.91;185.75;190.51;188.76;199.71;179.53;178.69;185.64;206.28;184.9;196.06;185.76;173.93;170.19;171.25;181.18;197.61;185.08;199.83;191.07;195.58;176.42;194.6;201.01;190.89;187.11;182.89;180.78;175.29;193.45;189.45;205.52;186.86;185.03;187.81;193.94;195.27;198.13;201.48;194.59;186.93;184.76;198.99;180.62;179.96
175.48;177.71;170.57;149.45;142.39;183.41;153.85;165.68;157.33;166.99;177.33;160.49;158.55;190.17;176.32;165.69;165.15;149.39;166.7;174.89;178.32;168.61;148.87;167.12;147.2;162.54;156.88;181.03;172.98;154.68;157.72;154.43;173.43;155.88;180.03;177.06;182.34;154.93;168.89;167.85;165.02;168.45;179.05;165.59;173.37;168.33;176.52;166.38;158.08;157.32
172.6;182.8;164.45;159.75;149.44;178.68;152.11;166.34;170.68;172.97;172.35;157.34;167.79;184.01;171.23;165.27;167.33;146.95;171.17;160.6;175.87;169.57;149.76;169.13;152.79;164.16;155.46;172.68;170.44;173.06;152.97;164.57;172.15;149.24;177.82;177.26;189.01;157.43;166.18;158.57;174.92;172.57;175.6;172.65;175.77;158.77;168.07;168.81;155.08;153.11
148.0;135.18;122.58;131.2;134.17;115.9;138.68;138.1;128.42;146.81;117.38;131.2;140.77;148.03;108.09;128.56;122.39;119.59;118.34;119.27;128.13;141.62;135.77;144.36;132.62;125.56;123.63;117.75;134.16;127.63;119.07;117.87;134.35;119.26;128.09;116.67;130.8;129.92;111.45;121.07;122.34;118.43;127.16;140.18;137.47;123.06;116.44;130.53;132.86;125.09
172.74;183.99;165.93;159.33;149.27;176.89;151.22;166.04;171.21;174.71;172.41;156.78;164.05;184.61;170.11;164.77;167.26;146.77;168.66;162.09;175.8;172.98;150.84;169.72;152.24;163.62;152.31;171.42;171.06;173.62;149.4;165.09;170.76;147.32;177.62;176.1;190.57;157.22;163.76;158.79;175.33;170.17;175.36;172.16;177.83;160.88;167.11;170.15;156.0;152.16
172.74;183.99;165.93;159.33;149.27;176.89;151.22;166.04;171.21;174.71;172.41;156.78;164.05;184.61;170.11;164.77;167.26;146.77;168.66;162.09;175.8;172.98;150.84;169.72;152.24;163.62;152.31;171.42;171.06;173.62;149.4;165.09;170.76;147.32;177.62;176.1;190.57;157.22;163.76;158.79;175.33;170.17;175.36;172.16;177.83;160.88;167.11;170.15;156.0;152.16
181.06;183.04;170.26;159.88;147.1;163.63;157.58;173.38;170.74;175.87;163.68;152.53;162.16;181.63;166.81;174.73;164.89;149.74;158.44;153.19;161.67;170.94;150.16;174.45;160.15;169.45;148.63;179.73;167.72;164.05;162.93;160.39;160.36;153.12;169.51;173.6;185.81;160.89;171.23;165.0;167.63;174.12;183.97;172.76;167.29;159.91;173.87;180.27;154.29;145.43
171.67;183.56;163.45;157.19;146.2;180.93;150.9;165.09;162.05;169.91;174.93;150.36;160.44;186.46;174.84;163.03;162.62;144.01;160.81;165.13;174.03;169.48;144.63;167.8;145.96;162.84;153.98;173.35;169.76;168.71;153.47;156.92;177.94;146.79;176.72;176.89;185.74;156.46;163.48;160.94;170.6;168.53;174.0;170.7;173.72;156.51;167.39;167.83;153.42;153.59
178.11;181.14;165.68;152.39;148.6;183.48;155.48;172.48;160.38;171.21;177.72;162.89;168.78;191.09;179.28;169.13;168.0;151.28;173.28;175.44;175.08;173.55;147.76;166.73;146.52;167.39;154.59;181.42;173.22;167.83;161.31;160.32;177.03;159.27;182.2;182.38;186.82;160.35;172.19;164.89;169.07;171.36;179.31;170.95;176.65;161.6;175.81;173.69;155.56;158.48
179.12;176.33;166.83;150.79;141.25;180.56;153.31;163.38;157.74;167.88;175.76;159.01;161.65;190.19;177.34;167.9;165.87;150.5;169.38;176.0;175.06;165.89;148.14;167.35;145.92;161.12;154.96;181.77;170.78;158.11;158.34;156.92;173.66;158.32;179.54;173.98;181.49;159.69;169.72;167.69;163.19;167.04;173.93;164.67;170.05;166.46;173.84;170.46;155.25;154.73
171.9;183.43;159.38;154.56;147.52;174.51;151.27;165.75;161.71;168.21;176.21;153.17;162.34;186.95;172.09;162.13;159.65;142.55;156.47;161.82;173.84;168.55;143.72;161.74;144.5;163.01;148.95;171.19;167.61;165.51;152.42;155.08;173.08;149.89;173.32;179.03;186.74;153.04;163.94;162.73;168.57;166.39;174.0;167.43;176.22;156.37;168.57;168.55;150.99;150.23
181.39;175.99;169.02;177.5;165.35;168.29;181.25;181.93;192.5;183.63;181.2;164.08;165.08;195.7;167.75;172.76;182.02;178.12;183.85;168.75;176.75;182.89;169.51;186.0;169.98;185.01;161.14;163.54;185.68;181.62;170.43;169.61;171.25;171.55;173.11;156.41;190.05;193.45;163.31;169.5;167.55;158.79;176.17;182.79;190.22;169.45;159.34;180.13;173.18;159.38
194.34;184.92;188.2;193.44;174.93;181.48;186.83;193.32;204.16;196.62;188.4;175.87;179.33;198.68;177.64;189.56;188.67;180.79;189.34;175.38;178.85;192.07;177.48;199.66;184.11;187.19;180.2;181.27;198.14;192.96;180.97;185.98;174.17;182.22;177.43;168.86;202.49;191.7;175.16;185.33;176.76;169.77;188.07;187.91;203.37;181.38;175.77;197.79;174.19;179.34
195.69;185.71;183.66;194.01;178.51;185.93;195.76;191.17;202.8;193.7;194.54;184.18;181.17;204.88;182.14;186.94;192.36;190.51;195.78;178.93;183.62;194.42;179.98;198.46;185.0;190.13;184.85;187.43;198.81;194.7;184.29;187.67;185.83;187.56;181.63;169.94;199.95;202.44;179.38;182.96;185.66;173.65;187.52;189.16;196.48;186.24;169.8;190.56;187.36;183.39
144.21;123.18;121.07;133.39;126.28;118.43;138.68;140.62;137.33;135.98;130.89;138.32;133.45;148.18;106.04;127.75;128.6;134.68;145.09;124.3;130.52;142.24;127.15;140.39;133.05;133.75;123.74;113.25;130.04;131.46;118.03;122.41;132.8;133.73;119.81;108.61;123.87;137.13;109.72;130.47;124.87;109.71;120.76;125.42;134.0;124.97;107.91;124.68;134.97;132.22
